customer_id,signup_date,acquisition_channel,region,email_opt_in,acquisition_cost
C000603,2024-10-02,paid_search,west,0,37.53
C000604,2023-08-21,affiliate,north,1,19.41
C000605,2023-12-03,referral,south,1,15.57
C000606,2024-03-31,referral,north,1,9.41
C000607,2023-01-24,organic,west,1,12.38
C000608,2024-06-16,referral,north,0,10.38
C000609,2023-11-15,organic,north,1,11.71
C000610,2023-02-17,paid_search,east,1,32.97
C000611,2024-09-04,paid_search,north,1,38.46
C000612,2025-02-27,organic,west,0,3.57
C000613,2023-02-06,organic,east,1,14.02
C000614,2023-07-30,paid_search,south,1,49.03
C000615,2025-01-15,organic,north,0,11.61
C000616,2023-06-26,organic,north,1,8.78
C000617,2023-02-26,paid_social,south,1,29.39
C000618,2023-09-24,paid_search,south,0,45.78
C000619,2024-04-08,paid_search,west,1,47.47
C000620,2024-05-08,paid_search,north,1,33.59
C000621,2023-06-23,paid_social,west,1,40.26
C000622,2025-02-19,paid_social,south,1,30.59
C000623,2025-02-27,affiliate,south,1,22.66
C000624,2023-02-28,paid_search,west,1,35.98
C000625,2024-12-16,paid_search,west,1,44.02
C000626,2024-07-24,paid_social,west,1,24.6
C000627,2023-03-09,paid_social,south,1,36.07
C000628,2023-06-08,paid_search,south,0,42.19
C000629,2024-04-25,affiliate,east,1,26.26
C000630,2024-02-29,paid_search,south,1,51.28
C000631,2023-08-21,paid_social,south,1,39.68
C000632,2023-05-27,paid_social,west,1,40.18
C000633,2025-01-24,affiliate,east,1,25.36
C000634,2023-01-11,organic,west,0,6.61
C000635,2023-03-01,paid_search,west,1,47.45
C000636,2024-07-05,organic,north,1,10.33
C000637,2023-05-05,paid_search,west,1,43.95
C000638,2024-11-10,paid_social,west,1,41.87
C000639,2024-03-11,paid_search,north,0,33.91
C000640,2023-05-29,organic,north,1,6.71
C000641,2024-07-12,paid_social,east,0,27.81
C000642,2023-02-07,paid_search,east,0,40.89
C000643,2024-11-04,affiliate,east,1,19.05
C000644,2024-01-10,organic,north,1,7.45
C000645,2024-08-01,organic,east,1,10.25
C000646,2024-09-07,paid_search,north,1,37.75
C000647,2024-05-22,paid_search,south,1,40.25
C000648,2024-08-12,paid_search,east,1,49.61
C000649,2023-01-31,paid_search,east,0,39.84
C000650,2024-06-04,referral,east,0,9.34
C000651,2023-03-20,organic,west,1,9.81
C000652,2023-08-09,referral,west,1,14.49
C000653,2023-12-16,paid_search,north,1,46.98
C000654,2024-01-07,paid_social,west,0,33.32
C000655,2023-11-11,paid_social,north,0,43.3
C000656,2024-07-09,referral,east,0,19.03
C000657,2024-11-19,organic,north,0,4.3
C000658,2024-03-24,organic,north,1,5.43
C000659,2024-09-13,organic,east,0,2.26
C000660,2024-05-05,affiliate,west,0,22.49
C000661,2023-02-17,paid_search,east,0,39.82
C000662,2023-10-12,paid_search,north,1,40.25
C000663,2024-02-14,organic,east,1,12.37
C000664,2024-12-14,paid_search,north,1,50.42
C000665,2023-05-29,paid_social,south,1,36.03
C000666,2023-12-14,paid_search,east,1,39.52
C000667,2024-09-14,paid_search,north,1,43.42
C000668,2024-04-04,referral,north,0,20.67
C000669,2023-08-21,paid_social,east,1,40.48
C000670,2024-03-29,paid_search,north,0,40.58
C000671,2024-01-05,paid_search,west,1,39.99
C000672,2024-10-05,affiliate,east,1,33.88
C000673,2023-07-10,paid_search,south,1,45.37
C000674,2024-09-23,paid_search,west,1,41.78
C000675,2024-12-21,affiliate,west,0,28.04
C000676,2024-06-16,organic,east,1,5.25
C000677,2023-05-16,paid_social,south,1,31.73
C000678,2023-07-27,paid_social,south,0,29.08
C000679,2024-01-23,organic,west,0,13.67
C000680,2023-05-01,paid_social,north,0,25.75
C000681,2023-07-17,referral,north,0,9.1
C000682,2024-03-18,affiliate,east,1,35.29
C000683,2023-07-26,paid_search,east,0,44.13
C000684,2024-04-18,organic,west,0,18.34
C000685,2023-03-21,affiliate,south,0,26.39
C000686,2024-12-19,organic,north,1,12.18
C000687,2023-10-25,paid_search,west,0,40.41
C000688,2023-04-25,organic,south,1,2.0
C000689,2024-02-28,affiliate,east,1,30.88
C000690,2024-04-22,paid_social,west,0,38.43
C000691,2023-03-23,paid_search,south,1,53.5
C000692,2023-05-17,paid_search,east,0,45.83
C000693,2025-01-24,paid_social,south,1,34.06
C000694,2025-02-24,organic,south,1,9.85
C000695,2025-02-08,organic,south,1,5.79
C000696,2024-12-21,organic,north,1,11.82
C000697,2023-11-17,paid_social,south,1,35.27
C000698,2024-09-07,organic,west,1,6.67
C000699,2023-08-18,affiliate,east,0,13.7
C000700,2023-08-01,affiliate,north,0,35.42
C000701,2025-02-07,organic,south,1,12.69
C000702,2023-12-08,paid_search,west,1,43.16
C000703,2025-02-01,affiliate,west,1,31.42
C000704,2023-02-08,paid_social,south,1,34.2
C000705,2024-12-21,organic,north,0,16.51
C000706,2024-04-26,paid_search,north,1,42.22
C000707,2023-05-24,affiliate,east,1,27.68
C000708,2023-08-01,paid_search,west,1,44.94
C000709,2023-07-19,affiliate,north,0,23.42
C000710,2024-06-18,paid_search,west,1,44.1
C000711,2024-02-22,paid_search,south,1,49.19
C000712,2023-01-05,paid_social,north,1,31.72
C000713,2024-05-02,paid_search,north,1,42.17
C000714,2023-08-13,referral,north,0,8.44
C000715,2023-12-27,organic,south,1,3.05
C000716,2025-01-09,referral,south,1,15.76
C000717,2024-02-28,organic,east,1,5.65
C000718,2023-11-27,referral,east,0,17.11
C000719,2023-06-30,paid_search,north,0,41.96
C000720,2023-03-22,paid_search,south,0,38.73
C000721,2024-05-15,organic,west,1,2.0
C000722,2023-02-10,affiliate,south,0,30.46
C000723,2023-08-24,affiliate,east,0,34.01
C000724,2023-03-27,paid_social,east,1,38.92
C000725,2023-05-12,paid_social,west,0,24.83
C000726,2023-09-12,organic,south,1,10.52
C000727,2024-06-10,paid_social,south,1,33.49
C000728,2023-04-06,affiliate,south,1,27.59
C000729,2024-08-21,referral,west,1,9.83
C000730,2023-08-29,paid_social,west,1,30.45
C000731,2023-10-31,referral,south,1,13.94
C000732,2023-09-10,paid_search,east,0,37.2
C000733,2024-08-05,organic,north,0,9.03
C000734,2023-02-15,paid_search,east,1,49.9
C000735,2024-05-13,paid_social,south,0,34.86
C000736,2023-05-31,paid_social,east,0,35.78
C000737,2023-03-08,paid_social,west,1,33.68
C000738,2023-09-11,organic,east,1,2.0
C000739,2024-05-20,organic,north,1,3.23
C000740,2023-02-23,paid_social,east,0,41.78
C000741,2023-09-22,paid_social,north,0,28.87
C000742,2024-05-24,referral,north,1,15.53
C000743,2023-08-17,referral,north,0,10.15
C000744,2023-03-11,paid_social,south,1,36.21
C000745,2024-02-06,paid_search,east,1,31.2
C000746,2023-12-20,affiliate,south,0,30.19
C000747,2023-04-15,referral,south,1,6.93
C000748,2024-08-03,organic,south,0,10.62
C000749,2024-03-11,organic,west,1,8.01
C000750,2024-11-29,paid_search,north,0,39.16
C000751,2024-07-25,organic,south,0,11.56
C000752,2024-10-08,paid_search,west,0,37.62
C000753,2023-08-03,organic,west,1,2.0
C000754,2023-10-02,paid_social,north,0,34.67
C000755,2024-01-01,paid_search,east,1,32.8
C000756,2023-01-03,organic,west,1,4.62
C000757,2024-04-06,paid_social,east,1,43.55
C000758,2024-11-22,affiliate,south,0,28.91
C000759,2023-03-06,organic,east,0,2.0
C000760,2023-12-01,affiliate,north,0,27.66
C000761,2023-11-01,affiliate,south,1,23.4
C000762,2023-11-02,paid_search,north,1,45.01
C000763,2023-02-03,paid_search,east,1,45.55
C000764,2023-07-21,affiliate,west,1,27.12
C000765,2023-07-27,paid_social,east,1,32.9
C000766,2023-12-10,organic,east,0,12.25
C000767,2024-04-23,paid_search,south,1,47.77
C000768,2023-05-11,referral,south,0,20.69
C000769,2024-03-07,paid_search,west,1,40.71
C000770,2024-02-01,paid_social,east,1,32.12
C000771,2023-08-29,affiliate,east,0,24.29
C000772,2023-05-28,affiliate,south,1,19.09
C000773,2024-07-25,paid_search,north,1,29.8
C000774,2023-05-01,referral,south,1,13.73
C000775,2023-04-17,paid_search,north,1,38.83
C000776,2023-04-11,organic,south,1,3.66
C000777,2025-02-14,organic,west,0,6.69
C000778,2024-10-11,organic,south,1,9.2
C000779,2023-01-23,organic,south,1,5.74
C000780,2024-11-17,paid_social,east,0,39.18
C000781,2023-11-13,paid_social,north,1,35.66
C000782,2023-08-21,organic,east,1,8.24
C000783,2024-11-11,referral,east,1,9.17
C000784,2023-02-12,affiliate,east,0,26.44
C000785,2023-08-30,organic,east,1,6.21
C000786,2024-01-23,paid_search,west,1,39.1
C000787,2024-07-04,organic,north,0,16.28
C000788,2023-11-26,paid_search,east,1,50.19
C000789,2024-10-17,affiliate,north,1,22.95
C000790,2024-06-04,paid_search,south,0,48.24
C000791,2023-05-30,referral,south,0,9.35
C000792,2024-02-14,organic,east,1,5.34
C000793,2023-01-24,referral,north,1,11.32
C000794,2024-07-05,affiliate,west,1,27.44
C000795,2023-04-16,referral,south,1,22.22
C000796,2024-07-03,affiliate,east,0,42.26
C000797,2024-04-21,referral,east,0,16.68
C000798,2023-09-07,paid_search,south,0,44.93
C000799,2024-05-13,paid_search,north,1,50.29
C000800,2024-01-07,referral,north,1,11.64
C000801,2024-01-16,paid_search,west,1,33.03
C000802,2023-04-17,organic,north,0,7.26
C000803,2023-11-09,affiliate,south,1,27.85
C000804,2024-10-06,paid_social,west,1,41.71
C000805,2023-09-23,organic,south,1,10.91
C000806,2023-08-10,referral,west,0,13.04
C000807,2023-04-19,organic,north,1,6.3
C000808,2023-02-01,organic,north,1,4.76
C000809,2024-05-02,paid_search,north,0,44.97
C000810,2023-01-14,referral,west,0,4.91
C000811,2023-11-13,paid_social,west,0,36.51
C000812,2024-02-21,paid_social,west,1,39.86
C000813,2024-05-28,paid_search,west,1,36.93
C000814,2024-06-22,paid_search,east,1,39.71
C000815,2023-12-09,paid_search,south,0,47.27
C000816,2024-10-17,affiliate,west,0,26.26
C000817,2023-02-06,paid_social,east,0,33.8
C000818,2024-10-29,paid_search,north,1,52.71
C000819,2023-06-16,organic,south,1,12.58
C000820,2023-10-08,paid_search,south,1,48.58
C000821,2024-08-16,organic,west,0,2.15
C000822,2023-09-10,referral,east,1,16.89
C000823,2023-04-22,paid_search,north,1,35.52
C000824,2025-01-01,referral,west,0,9.92
C000825,2024-06-14,affiliate,east,1,24.85
C000826,2023-01-15,organic,north,1,17.74
C000827,2024-10-28,paid_social,south,1,42.08
C000828,2023-01-25,paid_search,east,1,37.56
C000829,2023-05-01,paid_search,east,1,41.55
C000830,2023-05-09,referral,south,0,13.91
C000831,2024-05-10,paid_social,south,0,28.35
C000832,2024-04-23,paid_social,north,1,42.03
C000833,2024-07-06,paid_search,north,0,50.87
C000834,2023-08-11,affiliate,south,0,28.85
C000835,2025-01-16,paid_social,north,1,33.25
C000836,2023-08-21,paid_search,west,1,48.16
C000837,2024-09-25,paid_social,north,1,35.62
C000838,2024-03-06,paid_social,south,1,35.33
C000839,2024-06-14,paid_search,west,0,50.69
C000840,2025-02-25,organic,east,1,15.83
C000841,2023-07-26,paid_search,west,1,41.92
C000842,2024-08-31,affiliate,north,1,36.02
C000843,2024-12-02,organic,north,0,14.14
C000844,2023-02-24,paid_social,west,1,29.78
C000845,2023-08-24,organic,west,1,8.99
C000846,2023-11-01,paid_search,south,1,46.88
C000847,2024-08-01,organic,south,1,19.04
C000848,2024-01-23,affiliate,east,1,31.69
C000849,2024-05-06,paid_social,east,1,41.32
C000850,2024-08-08,paid_social,east,1,29.36
C000851,2023-07-24,organic,south,0,11.21
C000852,2024-03-19,paid_search,west,0,39.0
C000853,2023-07-29,affiliate,east,0,19.37
C000854,2024-10-25,paid_search,north,1,37.71
C000855,2023-12-16,paid_search,north,0,45.27
C000856,2023-02-27,organic,north,1,12.53
C000857,2024-05-31,paid_search,north,0,45.59
C000858,2024-02-16,paid_search,east,1,38.51
C000859,2023-03-01,affiliate,south,1,32.38
C000860,2023-12-02,organic,north,1,3.75
C000861,2023-11-10,paid_social,south,1,28.85
C000862,2024-04-01,paid_social,north,1,41.23
C000863,2024-11-22,paid_search,east,1,39.39
C000864,2023-11-24,referral,north,1,17.85
C000865,2023-03-21,organic,south,1,2.0
C000866,2023-10-25,paid_social,east,1,43.19
C000867,2024-01-26,affiliate,north,0,31.17
C000868,2024-12-25,paid_search,west,1,35.86
C000869,2023-08-26,paid_search,north,1,34.22
C000870,2024-05-22,referral,west,1,11.73
C000871,2024-10-16,paid_search,north,1,48.17
C000872,2023-09-24,affiliate,west,1,26.1
C000873,2024-10-23,paid_search,east,1,48.69
C000874,2024-11-26,paid_social,west,0,45.41
C000875,2023-12-29,paid_social,north,0,31.52
C000876,2023-02-21,paid_search,east,1,38.74
C000877,2024-07-31,affiliate,east,0,26.58
C000878,2024-12-03,referral,south,1,20.28
C000879,2023-05-25,paid_social,west,0,28.05
C000880,2023-04-11,paid_search,west,1,31.28
C000881,2024-09-11,affiliate,west,0,20.88
C000882,2024-07-27,referral,south,1,11.47
C000883,2023-06-03,affiliate,west,0,22.08
C000884,2024-09-10,organic,east,1,13.27
C000885,2024-11-18,referral,east,1,10.19
C000886,2023-06-12,organic,west,1,6.55
C000887,2023-03-29,paid_search,east,1,43.87
C000888,2023-10-10,organic,west,0,4.64
C000889,2024-06-16,organic,east,0,9.58
C000890,2024-08-05,paid_search,north,0,51.7
C000891,2024-06-01,referral,south,1,7.92
C000892,2023-05-22,organic,south,1,8.03
C000893,2024-10-15,paid_search,west,1,44.77
C000894,2023-08-31,organic,west,1,6.22
C000895,2024-04-26,organic,north,1,8.2
C000896,2024-08-05,organic,west,1,2.0
C000897,2024-05-09,paid_search,north,1,39.32
C000898,2024-02-02,paid_search,south,0,32.79
C000899,2024-05-21,affiliate,west,0,27.89
C000900,2023-11-12,affiliate,north,1,29.05
C000901,2023-10-30,paid_social,west,1,31.2
C000902,2023-01-06,referral,east,1,14.52
C000903,2024-08-12,paid_search,north,0,47.36
C000904,2024-06-20,paid_search,west,0,41.06
C000905,2024-06-11,paid_search,north,1,44.38
C000906,2024-07-05,paid_search,east,1,33.73
C000907,2024-01-06,organic,east,1,19.92
C000908,2024-04-16,referral,east,1,13.61
C000909,2024-03-12,paid_social,west,1,26.42
C000910,2023-06-18,paid_search,west,0,43.91
C000911,2024-06-22,organic,south,0,9.69
C000912,2023-08-10,affiliate,west,1,22.89
C000913,2024-05-03,organic,north,1,13.37
C000914,2023-05-25,affiliate,west,1,20.79
C000915,2025-02-21,referral,west,0,8.94
C000916,2024-07-31,referral,south,1,11.34
C000917,2025-02-25,paid_social,west,1,40.45
C000918,2024-04-28,paid_social,south,1,27.01
C000919,2024-01-26,paid_search,east,0,34.68
C000920,2024-07-20,referral,east,1,11.49
C000921,2023-11-07,affiliate,south,1,24.23
C000922,2024-10-20,paid_search,south,1,34.64
C000923,2023-06-15,organic,west,1,11.0
C000924,2024-11-11,referral,east,1,2.0
C000925,2023-10-23,organic,north,1,2.51
C000926,2023-09-24,affiliate,north,1,31.11
C000927,2023-04-17,paid_search,east,1,44.29
C000928,2023-05-22,affiliate,north,0,26.85
C000929,2023-08-28,referral,east,1,6.95
C000930,2023-07-27,organic,east,1,3.1
C000931,2024-02-21,paid_search,north,1,50.21
C000932,2024-04-10,referral,west,0,14.93
C000933,2024-09-29,organic,north,1,6.52
C000934,2024-11-15,referral,east,1,9.89
C000935,2024-01-25,referral,south,1,7.46
C000936,2025-01-13,referral,east,1,20.74
C000937,2023-10-13,affiliate,south,1,31.27
C000938,2024-03-27,paid_search,south,0,35.52
C000939,2024-08-21,affiliate,west,0,32.35
C000940,2023-03-22,affiliate,south,1,27.61
C000941,2024-07-06,paid_search,east,0,46.58
C000942,2024-03-24,organic,south,1,3.34
C000943,2024-07-08,referral,south,1,16.7
C000944,2023-10-20,paid_social,south,1,33.13
C000945,2023-03-02,organic,north,1,5.5
C000946,2023-08-28,paid_social,south,1,29.11
C000947,2024-12-25,organic,south,0,13.03
C000948,2024-02-09,organic,west,1,3.87
C000949,2024-11-07,paid_search,east,1,39.81
C000950,2025-02-23,referral,north,1,11.82
C000951,2023-11-15,referral,west,1,17.57
C000952,2023-10-03,organic,north,1,7.85
C000953,2024-12-05,referral,west,1,10.33
C000954,2024-12-21,organic,north,1,3.3
C000955,2023-01-06,affiliate,north,1,27.87
C000956,2024-10-25,paid_search,south,1,44.27
C000957,2024-01-27,organic,east,1,2.0
C000958,2023-07-21,affiliate,north,1,23.14
C000959,2024-11-20,paid_search,west,0,42.04
C000960,2024-08-16,organic,north,1,9.64
C000961,2023-04-07,paid_search,north,1,47.06
C000962,2023-06-27,organic,north,1,10.75
C000963,2023-01-08,affiliate,north,1,28.65
C000964,2024-03-29,referral,east,1,8.81
C000965,2023-09-24,paid_social,west,1,41.83
C000966,2023-11-27,affiliate,east,1,35.86
C000967,2024-08-05,referral,south,0,10.89
C000968,2024-12-27,paid_search,west,1,42.6
C000969,2024-11-05,paid_search,north,1,40.19
C000970,2024-02-21,paid_search,west,1,38.39
C000971,2024-07-01,referral,east,1,14.32
C000972,2023-01-27,paid_search,north,0,43.04
C000973,2024-08-03,paid_search,east,1,53.39
C000974,2023-05-29,organic,west,0,6.7
C000975,2023-02-12,paid_search,south,0,42.05
C000976,2024-01-18,organic,east,0,11.83
C000977,2024-06-19,organic,south,1,2.0
C000978,2023-01-22,paid_social,east,1,35.81
C000979,2023-03-11,organic,south,1,14.88
C000980,2023-08-06,referral,south,0,10.0
C000981,2023-07-13,affiliate,west,1,29.82
C000982,2023-07-11,paid_search,east,0,43.2
C000983,2023-10-22,organic,west,1,8.04
C000984,2024-12-08,paid_search,east,0,51.96
C000985,2024-07-29,paid_search,east,0,34.64
C000986,2024-09-26,paid_search,east,1,41.19
C000987,2023-07-27,paid_social,west,1,30.85
C000988,2023-08-06,organic,north,1,8.41
C000989,2024-10-30,referral,south,1,14.59
C000990,2023-04-25,referral,east,0,13.69
C000991,2024-01-26,paid_social,south,0,44.02
C000992,2023-11-17,affiliate,south,0,31.84
C000993,2023-05-04,organic,west,1,7.91
C000994,2025-02-07,affiliate,west,0,27.05
C000995,2024-07-16,organic,north,0,6.31
C000996,2024-03-02,organic,east,0,2.0
C000997,2024-07-17,paid_social,east,0,42.68
C000998,2024-10-02,affiliate,west,1,34.17
C000999,2023-11-23,referral,south,1,10.68
C001000,2024-09-15,organic,west,1,12.34
C001001,2024-06-24,organic,north,0,10.71
C001002,2024-01-13,paid_search,south,1,38.46
C001003,2023-07-23,paid_social,south,1,37.44
C001004,2023-12-22,referral,west,1,15.22
C001005,2023-02-21,referral,south,0,10.78
C001006,2024-10-18,paid_search,north,1,48.09
C001007,2024-03-27,affiliate,south,1,34.07
C001008,2023-09-27,paid_search,south,1,48.03
C001009,2024-08-05,affiliate,north,1,29.28
C001010,2023-06-15,paid_search,north,0,39.69
C001011,2023-08-16,affiliate,west,1,27.56
C001012,2024-02-11,referral,north,0,16.42
C001013,2023-03-02,paid_search,west,0,38.23
C001014,2023-03-04,referral,east,0,14.78
C001015,2024-06-16,paid_search,west,0,41.08
C001016,2023-11-06,paid_search,east,0,55.18
C001017,2024-11-06,referral,south,0,14.92
C001018,2023-09-19,referral,north,1,10.66
C001019,2024-01-03,paid_social,north,1,23.94
C001020,2023-04-27,paid_social,east,1,35.57
C001021,2023-09-23,affiliate,south,0,22.01
C001022,2023-07-16,paid_search,south,1,45.72
C001023,2023-01-07,paid_search,west,1,36.51
C001024,2024-04-12,affiliate,north,1,30.36
C001025,2024-04-25,referral,east,0,15.12
C001026,2023-05-17,affiliate,west,0,25.63
C001027,2024-11-15,paid_search,east,1,40.71
C001028,2023-08-13,paid_social,south,1,37.99
C001029,2024-11-06,paid_search,south,1,33.45
C001030,2024-10-17,paid_search,south,0,37.44
C001031,2024-05-28,organic,south,0,9.55
C001032,2024-08-26,organic,east,1,2.0
C001033,2025-02-02,paid_search,east,1,37.4
C001034,2023-10-23,affiliate,east,0,36.81
C001035,2024-05-13,organic,north,0,6.7
C001036,2024-07-25,referral,east,1,7.92
C001037,2024-05-20,paid_search,west,0,52.79
C001038,2024-08-16,paid_social,east,1,34.4
C001039,2024-01-05,organic,north,1,4.66
C001040,2023-03-27,organic,north,1,11.72
C001041,2024-05-27,paid_search,south,1,45.92
C001042,2024-07-10,organic,north,1,5.99
C001043,2023-06-05,referral,west,1,7.84
C001044,2024-06-03,paid_search,west,1,51.71
C001045,2023-09-16,paid_social,east,1,39.74
C001046,2024-08-13,paid_social,west,1,34.57
C001047,2023-05-08,organic,north,1,15.13
C001048,2024-04-19,organic,east,1,14.65
C001049,2023-05-25,paid_social,west,1,30.64
C001050,2024-02-21,affiliate,south,1,32.08
C001051,2024-09-30,paid_search,east,1,35.34
C001052,2024-03-05,paid_social,south,1,31.19
C001053,2023-07-13,paid_search,south,0,46.01
C001054,2025-02-02,paid_search,west,0,37.36
C001055,2023-03-31,paid_social,north,0,42.21
C001056,2024-01-28,paid_social,west,0,40.19
C001057,2024-08-03,organic,south,1,2.0
C001058,2023-06-16,organic,west,1,5.41
C001059,2024-04-25,paid_social,north,1,40.98
C001060,2025-01-17,affiliate,north,0,28.75
