order_id,customer_id,order_date,gross_revenue,returned,net_revenue,gross_margin
O00047994,C006299,2024-01-28,32.09,1,0.0,0.0
O00056398,C007453,2024-01-28,9.28,0,9.28,3.64
O00059443,C007856,2024-01-28,9.32,1,0.0,0.0
O00060194,C007956,2024-01-28,56.21,1,0.0,0.0
O00000310,C000042,2024-01-29,93.53,0,93.53,41.32
O00001887,C000252,2024-01-29,56.21,0,56.21,25.82
O00007801,C001028,2024-01-29,35.8,0,35.8,19.65
O00008811,C001173,2024-01-29,62.57,0,62.57,25.85
O00009923,C001314,2024-01-29,12.51,0,12.51,5.35
O00012651,C001697,2024-01-29,109.0,0,109.0,45.58
O00012831,C001727,2024-01-29,39.99,0,39.99,16.42
O00020240,C002724,2024-01-29,9.08,0,9.08,3.76
O00022123,C002980,2024-01-29,45.55,0,45.55,24.85
O00026201,C003577,2024-01-29,21.29,0,21.29,8.44
O00028742,C003894,2024-01-29,56.1,0,56.1,22.48
O00032095,C004322,2024-01-29,26.17,0,26.17,12.23
O00038712,C005156,2024-01-29,46.6,0,46.6,15.87
O00040982,C005444,2024-01-29,45.9,0,45.9,14.15
O00046024,C006052,2024-01-29,23.0,0,23.0,8.83
O00049007,C006436,2024-01-29,14.25,0,14.25,7.17
O00053515,C007058,2024-01-29,86.27,0,86.27,42.81
O00053937,C007109,2024-01-29,74.65,0,74.65,30.45
O00054793,C007223,2024-01-29,12.22,0,12.22,4.78
O00054858,C007232,2024-01-29,69.94,0,69.94,29.17
O00054860,C007232,2024-01-29,29.56,0,29.56,13.35
O00059607,C007882,2024-01-29,38.98,0,38.98,12.82
O00003438,C000474,2024-01-30,82.02,0,82.02,29.07
O00005849,C000785,2024-01-30,61.1,1,0.0,0.0
O00005852,C000786,2024-01-30,16.69,0,16.69,7.17
O00011471,C001536,2024-01-30,23.95,0,23.95,10.54
O00013517,C001828,2024-01-30,38.99,0,38.99,16.81
O00027716,C003770,2024-01-30,52.61,0,52.61,18.84
O00034739,C004673,2024-01-30,55.81,0,55.81,22.16
O00035751,C004792,2024-01-30,19.46,0,19.46,6.81
O00037655,C005032,2024-01-30,29.47,0,29.47,10.13
O00037769,C005048,2024-01-30,29.87,0,29.87,13.02
O00038346,C005113,2024-01-30,74.24,0,74.24,29.79
O00045400,C005980,2024-01-30,36.52,0,36.52,13.9
O00046831,C006155,2024-01-30,21.02,0,21.02,7.43
O00054605,C007203,2024-01-30,15.22,0,15.22,5.33
O00060430,C007984,2024-01-30,128.34,0,128.34,57.13
O00000122,C000020,2024-01-31,62.52,0,62.52,26.12
O00001691,C000233,2024-01-31,48.01,0,48.01,16.89
O00002256,C000303,2024-01-31,35.01,0,35.01,17.29
O00002316,C000313,2024-01-31,11.38,0,11.38,4.49
O00002594,C000352,2024-01-31,61.16,0,61.16,20.51
O00007114,C000952,2024-01-31,121.49,0,121.49,43.2
O00014256,C001923,2024-01-31,61.64,0,61.64,27.61
O00016986,C002308,2024-01-31,74.55,0,74.55,21.69
O00019844,C002675,2024-01-31,64.26,0,64.26,27.26
O00022640,C003042,2024-01-31,59.97,0,59.97,36.76
O00024711,C003361,2024-01-31,59.38,0,59.38,22.24
O00027960,C003796,2024-01-31,51.32,0,51.32,20.08
O00030117,C004062,2024-01-31,30.28,1,0.0,0.0
O00032089,C004321,2024-01-31,43.87,0,43.87,18.64
O00036361,C004860,2024-01-31,43.74,0,43.74,22.85
O00038444,C005122,2024-01-31,54.64,0,54.64,23.81
O00038922,C005188,2024-01-31,35.66,0,35.66,15.55
O00042636,C005648,2024-01-31,62.55,0,62.55,27.99
O00050670,C006660,2024-01-31,57.99,0,57.99,27.72
O00055329,C007294,2024-01-31,19.44,1,0.0,0.0
O00058138,C007691,2024-01-31,18.49,0,18.49,5.67
O00060058,C007939,2024-01-31,8.0,0,8.0,4.29
O00002004,C000269,2024-02-01,30.92,0,30.92,17.12
O00004705,C000661,2024-02-01,27.34,0,27.34,12.85
O00013498,C001824,2024-02-01,91.47,0,91.47,40.03
O00015539,C002108,2024-02-01,29.25,0,29.25,11.34
O00020870,C002805,2024-02-01,89.88,0,89.88,35.37
O00020992,C002817,2024-02-01,187.02,0,187.02,84.79
O00021551,C002908,2024-02-01,72.26,0,72.26,31.79
O00025350,C003448,2024-02-01,80.01,0,80.01,26.63
O00026432,C003602,2024-02-01,101.14,0,101.14,45.44
O00027833,C003781,2024-02-01,72.63,0,72.63,28.82
O00032548,C004389,2024-02-01,54.24,0,54.24,20.66
O00036421,C004867,2024-02-01,63.61,0,63.61,27.08
O00038969,C005193,2024-02-01,113.7,0,113.7,39.3
O00039175,C005224,2024-02-01,39.0,0,39.0,17.21
O00044795,C005907,2024-02-01,57.41,0,57.41,16.68
O00047138,C006191,2024-02-01,18.81,0,18.81,8.73
O00051823,C006814,2024-02-01,34.35,0,34.35,14.5
O00055621,C007336,2024-02-01,40.98,1,0.0,0.0
O00057905,C007659,2024-02-01,49.23,0,49.23,19.61
O00058866,C007780,2024-02-01,18.68,0,18.68,6.67
O00001842,C000246,2024-02-02,20.65,0,20.65,6.38
O00008990,C001196,2024-02-02,69.7,0,69.7,36.56
O00010751,C001427,2024-02-02,13.27,0,13.27,6.85
O00013199,C001774,2024-02-02,17.23,0,17.23,8.51
O00014465,C001954,2024-02-02,165.76,0,165.76,75.06
O00022708,C003056,2024-02-02,22.13,0,22.13,10.46
O00023684,C003202,2024-02-02,21.65,0,21.65,6.58
O00031912,C004302,2024-02-02,37.12,0,37.12,18.11
O00032290,C004347,2024-02-02,32.37,0,32.37,15.57
O00036265,C004849,2024-02-02,144.16,0,144.16,73.44
O00037651,C005031,2024-02-02,9.35,0,9.35,4.4
O00044413,C005863,2024-02-02,46.02,0,46.02,22.12
O00052285,C006869,2024-02-02,11.58,0,11.58,4.7
O00004271,C000598,2024-02-03,49.88,0,49.88,18.59
O00012128,C001632,2024-02-03,77.23,0,77.23,36.98
O00012789,C001718,2024-02-03,16.47,0,16.47,7.41
O00018054,C002454,2024-02-03,104.33,0,104.33,45.03
O00018794,C002549,2024-02-03,64.32,0,64.32,27.93
O00025221,C003432,2024-02-03,48.29,0,48.29,18.33
O00028028,C003804,2024-02-03,112.34,0,112.34,47.77
O00028693,C003889,2024-02-03,15.89,0,15.89,6.91
O00034185,C004601,2024-02-03,37.38,0,37.38,15.76
O00042135,C005590,2024-02-03,32.73,0,32.73,14.2
O00048873,C006413,2024-02-03,76.6,0,76.6,33.15
O00051976,C006832,2024-02-03,24.39,0,24.39,14.51
O00054578,C007200,2024-02-03,21.33,0,21.33,9.72
O00056661,C007490,2024-02-03,59.43,0,59.43,24.84
O00003619,C000502,2024-02-04,32.81,0,32.81,19.85
O00012238,C001645,2024-02-04,22.38,0,22.38,9.07
O00012787,C001717,2024-02-04,18.72,0,18.72,8.18
O00015569,C002112,2024-02-04,34.38,0,34.38,17.48
O00023097,C003114,2024-02-04,56.11,0,56.11,19.28
O00029419,C003977,2024-02-04,29.65,0,29.65,12.36
O00030970,C004190,2024-02-04,12.84,0,12.84,6.36
O00038915,C005187,2024-02-04,34.83,0,34.83,17.82
O00044167,C005833,2024-02-04,38.2,0,38.2,16.04
O00051231,C006735,2024-02-04,33.97,0,33.97,12.97
O00051775,C006805,2024-02-04,106.53,0,106.53,52.87
O00060422,C007982,2024-02-04,24.4,0,24.4,9.84
O00000447,C000069,2024-02-05,20.46,0,20.46,7.91
O00001168,C000158,2024-02-05,105.56,0,105.56,46.44
O00005299,C000719,2024-02-05,22.01,0,22.01,8.28
O00007313,C000976,2024-02-05,77.85,0,77.85,31.51
O00012070,C001625,2024-02-05,51.86,0,51.86,20.24
O00013354,C001798,2024-02-05,17.13,0,17.13,6.77
O00014399,C001946,2024-02-05,56.1,0,56.1,23.56
O00017434,C002372,2024-02-05,18.52,0,18.52,7.47
O00025807,C003519,2024-02-05,31.47,0,31.47,14.54
O00027894,C003791,2024-02-05,24.84,0,24.84,12.07
O00029584,C003994,2024-02-05,31.82,0,31.82,11.83
O00032822,C004424,2024-02-05,62.58,0,62.58,24.56
O00036813,C004917,2024-02-05,18.24,0,18.24,7.91
O00038650,C005147,2024-02-05,52.18,0,52.18,23.32
O00038942,C005192,2024-02-05,172.44,0,172.44,88.53
O00039979,C005330,2024-02-05,41.71,0,41.71,19.24
O00044645,C005888,2024-02-05,72.54,0,72.54,33.42
O00047920,C006292,2024-02-05,34.65,0,34.65,13.15
O00049701,C006529,2024-02-05,134.28,0,134.28,46.13
O00049900,C006553,2024-02-05,32.46,1,0.0,0.0
O00052497,C006908,2024-02-05,74.88,0,74.88,20.14
O00053891,C007102,2024-02-05,136.83,0,136.83,51.74
O00057036,C007548,2024-02-05,56.09,0,56.09,25.18
O00060486,C007990,2024-02-05,89.03,0,89.03,33.95
O00008689,C001153,2024-02-06,27.16,0,27.16,12.74
O00010404,C001380,2024-02-06,33.12,0,33.12,8.43
O00012897,C001739,2024-02-06,58.81,1,0.0,0.0
O00016627,C002252,2024-02-06,35.52,0,35.52,16.69
O00018073,C002456,2024-02-06,51.43,0,51.43,16.9
O00021408,C002885,2024-02-06,33.36,0,33.36,10.56
O00022641,C003042,2024-02-06,61.39,0,61.39,24.09
O00025538,C003479,2024-02-06,33.62,0,33.62,16.13
O00025713,C003505,2024-02-06,89.42,0,89.42,31.62
O00029692,C004003,2024-02-06,79.56,0,79.56,41.12
O00030990,C004191,2024-02-06,12.34,1,0.0,0.0
O00033967,C004571,2024-02-06,33.92,0,33.92,12.12
O00037616,C005024,2024-02-06,43.35,1,0.0,0.0
O00039088,C005213,2024-02-06,31.67,0,31.67,12.93
O00040566,C005403,2024-02-06,31.32,0,31.32,12.23
O00043770,C005783,2024-02-06,40.5,0,40.5,22.07
O00054836,C007229,2024-02-06,11.55,0,11.55,4.78
O00055095,C007257,2024-02-06,18.43,0,18.43,7.57
O00057056,C007550,2024-02-06,8.0,0,8.0,3.33
O00004675,C000655,2024-02-07,122.16,0,122.16,52.92
O00006202,C000828,2024-02-07,48.31,0,48.31,20.17
O00006907,C000928,2024-02-07,95.28,0,95.28,36.79
O00011034,C001468,2024-02-07,38.16,0,38.16,16.96
O00012061,C001622,2024-02-07,98.9,0,98.9,42.43
O00012246,C001648,2024-02-07,24.74,0,24.74,9.69
O00023946,C003247,2024-02-07,77.83,0,77.83,28.83
O00024357,C003316,2024-02-07,48.43,0,48.43,23.64
O00026412,C003599,2024-02-07,27.75,0,27.75,13.74
O00026638,C003627,2024-02-07,49.77,0,49.77,17.34
O00028438,C003847,2024-02-07,36.99,0,36.99,16.62
O00030716,C004148,2024-02-07,77.8,0,77.8,40.68
O00032190,C004334,2024-02-07,33.8,0,33.8,13.05
O00034741,C004673,2024-02-07,60.23,0,60.23,27.66
O00036568,C004879,2024-02-07,25.06,0,25.06,10.34
O00041605,C005520,2024-02-07,30.54,0,30.54,11.59
O00042634,C005648,2024-02-07,92.56,0,92.56,45.01
O00046707,C006135,2024-02-07,51.76,0,51.76,21.94
O00047682,C006264,2024-02-07,57.54,0,57.54,26.87
O00047691,C006266,2024-02-07,17.08,0,17.08,7.58
O00055712,C007350,2024-02-07,57.19,0,57.19,24.0
O00056521,C007468,2024-02-07,38.27,0,38.27,17.94
O00060030,C007934,2024-02-07,44.8,0,44.8,21.69
O00007315,C000976,2024-02-08,53.9,0,53.9,22.62
O00011974,C001610,2024-02-08,83.34,0,83.34,33.11
O00016743,C002275,2024-02-08,79.01,0,79.01,38.63
O00018098,C002461,2024-02-08,45.18,0,45.18,17.71
O00025019,C003403,2024-02-08,42.26,0,42.26,19.22
O00029073,C003934,2024-02-08,65.34,0,65.34,25.24
O00029538,C003989,2024-02-08,37.66,0,37.66,14.79
O00036888,C004923,2024-02-08,15.72,0,15.72,6.34
O00037951,C005067,2024-02-08,30.78,0,30.78,13.8
O00045221,C005957,2024-02-08,54.39,1,0.0,0.0
O00047410,C006231,2024-02-08,8.0,0,8.0,3.97
O00048769,C006398,2024-02-08,49.14,0,49.14,19.9
O00050463,C006630,2024-02-08,89.54,0,89.54,41.14
O00050590,C006654,2024-02-08,59.09,0,59.09,23.71
O00057797,C007644,2024-02-08,31.67,0,31.67,16.04
O00060564,C008000,2024-02-08,39.92,0,39.92,17.96
O00008711,C001157,2024-02-09,48.65,0,48.65,25.52
O00008733,C001160,2024-02-09,35.12,0,35.12,20.63
O00015336,C002076,2024-02-09,40.71,0,40.71,13.69
O00019471,C002634,2024-02-09,20.71,0,20.71,8.14
O00022808,C003073,2024-02-09,40.79,0,40.79,18.96
O00027101,C003686,2024-02-09,74.67,1,0.0,0.0
O00034815,C004686,2024-02-09,201.09,0,201.09,56.76
O00037579,C005020,2024-02-09,23.38,0,23.38,10.52
O00037770,C005048,2024-02-09,9.47,1,0.0,0.0
O00045593,C006001,2024-02-09,35.43,0,35.43,17.2
O00048748,C006395,2024-02-09,49.8,0,49.8,21.14
O00055524,C007324,2024-02-09,42.13,0,42.13,21.15
O00060551,C007999,2024-02-09,19.74,0,19.74,9.34
O00003599,C000498,2024-02-10,59.86,0,59.86,24.07
O00005667,C000762,2024-02-10,26.7,0,26.7,13.77
O00008700,C001155,2024-02-10,65.73,0,65.73,32.34
O00009114,C001210,2024-02-10,49.21,0,49.21,20.64
O00011050,C001473,2024-02-10,53.7,0,53.7,25.54
O00014003,C001893,2024-02-10,8.23,0,8.23,4.43
O00018401,C002494,2024-02-10,26.45,0,26.45,8.68
O00023805,C003229,2024-02-10,39.36,0,39.36,17.26
O00023952,C003248,2024-02-10,103.24,0,103.24,34.59
O00026249,C003581,2024-02-10,14.48,0,14.48,6.8
O00027359,C003723,2024-02-10,25.06,0,25.06,10.02
O00029387,C003974,2024-02-10,42.59,0,42.59,18.18
O00036673,C004894,2024-02-10,45.34,0,45.34,21.01
O00039321,C005243,2024-02-10,11.59,1,0.0,0.0
O00045856,C006029,2024-02-10,8.59,0,8.59,3.66
O00048042,C006302,2024-02-10,38.96,0,38.96,21.58
O00048591,C006371,2024-02-10,72.52,0,72.52,30.06
O00000498,C000074,2024-02-11,30.82,0,30.82,11.06
O00003697,C000520,2024-02-11,47.46,0,47.46,18.27
O00004472,C000631,2024-02-11,88.13,0,88.13,42.46
O00011196,C001492,2024-02-11,42.74,0,42.74,21.95
O00013367,C001804,2024-02-11,32.46,0,32.46,16.46
O00017667,C002399,2024-02-11,14.1,0,14.1,7.0
O00019747,C002662,2024-02-11,25.26,0,25.26,10.47
O00025121,C003417,2024-02-11,44.44,0,44.44,17.04
O00027624,C003757,2024-02-11,46.93,1,0.0,0.0
O00030834,C004165,2024-02-11,54.2,0,54.2,26.42
O00035623,C004779,2024-02-11,42.59,0,42.59,19.62
O00037962,C005069,2024-02-11,80.97,0,80.97,33.16
O00038521,C005129,2024-02-11,73.97,0,73.97,16.45
O00039411,C005259,2024-02-11,97.61,0,97.61,39.74
O00050265,C006602,2024-02-11,49.36,0,49.36,18.61
O00054051,C007124,2024-02-11,55.0,0,55.0,21.09
O00058853,C007778,2024-02-11,16.61,0,16.61,6.16
O00002166,C000293,2024-02-12,14.81,0,14.81,5.04
O00006414,C000861,2024-02-12,45.86,0,45.86,20.92
O00007331,C000978,2024-02-12,21.17,0,21.17,8.19
O00009997,C001327,2024-02-12,63.55,0,63.55,27.05
O00010672,C001422,2024-02-12,59.52,0,59.52,19.93
O00011309,C001507,2024-02-12,66.33,1,0.0,0.0
O00011462,C001533,2024-02-12,27.63,0,27.63,14.15
O00016622,C002252,2024-02-12,27.84,0,27.84,10.62
O00019236,C002601,2024-02-12,46.64,0,46.64,17.46
O00023295,C003139,2024-02-12,42.01,0,42.01,15.99
O00024251,C003305,2024-02-12,71.99,0,71.99,25.82
O00025526,C003477,2024-02-12,59.66,0,59.66,22.5
O00029208,C003950,2024-02-12,69.72,0,69.72,23.62
O00030554,C004121,2024-02-12,52.93,0,52.93,26.4
O00032619,C004399,2024-02-12,75.98,0,75.98,38.65
O00036263,C004849,2024-02-12,33.9,0,33.9,12.83
O00036821,C004918,2024-02-12,44.29,0,44.29,19.53
O00041048,C005452,2024-02-12,38.15,0,38.15,16.43
O00042414,C005627,2024-02-12,49.64,0,49.64,16.78
O00051287,C006741,2024-02-12,24.07,0,24.07,12.26
O00057231,C007573,2024-02-12,12.29,0,12.29,5.24
O00057544,C007617,2024-02-12,25.72,0,25.72,12.99
O00059297,C007835,2024-02-12,23.39,0,23.39,9.03
O00001110,C000149,2024-02-13,40.71,0,40.71,13.98
O00002623,C000357,2024-02-13,10.97,0,10.97,5.53
O00009320,C001235,2024-02-13,29.26,0,29.26,12.28
O00009360,C001245,2024-02-13,64.28,0,64.28,20.23
O00009986,C001324,2024-02-13,16.62,0,16.62,6.79
O00010149,C001345,2024-02-13,48.47,0,48.47,26.83
O00010337,C001370,2024-02-13,10.96,0,10.96,5.09
O00012443,C001670,2024-02-13,30.19,0,30.19,12.79
O00015794,C002140,2024-02-13,164.22,0,164.22,56.68
O00016636,C002255,2024-02-13,79.34,0,79.34,41.13
O00017967,C002445,2024-02-13,34.47,0,34.47,15.43
O00023562,C003182,2024-02-13,31.52,0,31.52,13.3
O00029732,C004008,2024-02-13,27.0,0,27.0,12.55
O00031424,C004235,2024-02-13,50.06,0,50.06,13.63
O00031660,C004269,2024-02-13,9.9,0,9.9,4.92
O00033129,C004464,2024-02-13,35.93,1,0.0,0.0
O00034497,C004637,2024-02-13,26.24,0,26.24,12.98
O00040140,C005347,2024-02-13,26.57,0,26.57,11.52
O00049362,C006484,2024-02-13,55.08,0,55.08,30.67
O00056766,C007511,2024-02-13,98.97,0,98.97,43.59
O00002985,C000406,2024-02-14,23.49,0,23.49,10.98
O00003229,C000438,2024-02-14,70.17,0,70.17,34.04
O00003331,C000454,2024-02-14,29.81,0,29.81,10.35
O00004901,C000680,2024-02-14,43.82,0,43.82,18.22
O00005776,C000775,2024-02-14,45.42,0,45.42,16.49
O00006797,C000910,2024-02-14,34.3,0,34.3,14.58
O00009095,C001206,2024-02-14,37.11,0,37.11,12.5
O00009612,C001279,2024-02-14,30.1,0,30.1,12.9
O00010522,C001399,2024-02-14,78.33,0,78.33,28.45
O00015178,C002053,2024-02-14,46.0,0,46.0,21.36
O00015424,C002085,2024-02-14,47.05,0,47.05,18.46
O00022616,C003039,2024-02-14,28.96,0,28.96,11.97
O00023049,C003104,2024-02-14,47.96,0,47.96,13.64
O00023062,C003108,2024-02-14,76.91,0,76.91,37.99
O00024907,C003388,2024-02-14,53.72,0,53.72,21.41
O00025597,C003490,2024-02-14,27.46,0,27.46,12.61
O00026397,C003596,2024-02-14,55.04,0,55.04,18.06
O00028397,C003844,2024-02-14,37.23,0,37.23,18.47
O00030018,C004048,2024-02-14,44.02,0,44.02,20.44
O00030770,C004156,2024-02-14,82.01,0,82.01,38.45
O00031616,C004261,2024-02-14,24.76,0,24.76,13.67
O00040385,C005381,2024-02-14,30.99,0,30.99,12.29
O00041121,C005462,2024-02-14,35.33,0,35.33,17.68
O00041619,C005523,2024-02-14,67.23,1,0.0,0.0
O00042167,C005596,2024-02-14,36.93,0,36.93,18.17
O00044565,C005879,2024-02-14,25.58,0,25.58,10.02
O00046066,C006058,2024-02-14,42.97,0,42.97,18.74
O00047233,C006204,2024-02-14,38.81,0,38.81,17.11
O00047689,C006265,2024-02-14,58.67,0,58.67,25.67
O00047793,C006276,2024-02-14,42.18,0,42.18,21.13
O00048258,C006333,2024-02-14,17.78,0,17.78,8.66
O00052843,C006963,2024-02-14,22.28,0,22.28,9.51
O00052963,C006980,2024-02-14,17.87,0,17.87,7.63
O00056735,C007502,2024-02-14,36.56,0,36.56,16.95
O00000445,C000068,2024-02-15,87.77,0,87.77,34.68
O00001034,C000139,2024-02-15,54.4,0,54.4,19.86
O00001681,C000230,2024-02-15,62.23,0,62.23,28.66
O00002195,C000297,2024-02-15,68.32,0,68.32,24.65
O00006129,C000819,2024-02-15,46.22,0,46.22,22.13
O00006719,C000902,2024-02-15,37.72,0,37.72,16.5
O00007226,C000965,2024-02-15,32.84,0,32.84,11.67
O00008813,C001174,2024-02-15,50.33,0,50.33,18.2
O00012497,C001675,2024-02-15,51.13,0,51.13,21.43
O00017154,C002332,2024-02-15,96.38,1,0.0,0.0
O00018750,C002543,2024-02-15,104.34,0,104.34,52.86
O00021270,C002860,2024-02-15,16.64,0,16.64,7.6
O00021937,C002962,2024-02-15,58.52,1,0.0,0.0
O00024912,C003388,2024-02-15,122.48,0,122.48,46.87
O00025159,C003421,2024-02-15,20.37,0,20.37,10.16
O00030958,C004187,2024-02-15,22.22,0,22.22,8.72
O00038289,C005104,2024-02-15,77.84,0,77.84,30.58
O00041293,C005480,2024-02-15,40.53,0,40.53,15.72
O00044161,C005832,2024-02-15,41.24,0,41.24,16.82
O00046152,C006068,2024-02-15,12.28,0,12.28,5.39
O00049192,C006462,2024-02-15,53.52,0,53.52,21.9
O00049893,C006550,2024-02-15,47.22,1,0.0,0.0
O00051012,C006705,2024-02-15,15.86,0,15.86,8.19
O00052492,C006907,2024-02-15,57.75,0,57.75,22.77
O00055363,C007302,2024-02-15,89.26,0,89.26,35.09
O00055921,C007382,2024-02-15,41.02,0,41.02,20.26
O00057334,C007592,2024-02-15,47.42,0,47.42,16.72
O00059916,C007919,2024-02-15,52.35,0,52.35,20.41
O00001180,C000160,2024-02-16,53.01,0,53.01,21.89
O00004746,C000666,2024-02-16,21.37,0,21.37,9.74
O00005031,C000691,2024-02-16,62.62,0,62.62,26.0
O00022294,C002996,2024-02-16,68.7,0,68.7,34.58
O00022478,C003025,2024-02-16,83.46,0,83.46,24.35
O00022705,C003055,2024-02-16,23.6,0,23.6,11.89
O00022858,C003081,2024-02-16,15.89,0,15.89,8.13
O00023806,C003229,2024-02-16,68.65,0,68.65,28.59
O00025124,C003418,2024-02-16,52.74,0,52.74,28.61
O00028602,C003872,2024-02-16,73.0,0,73.0,30.13
O00029290,C003959,2024-02-16,105.26,1,0.0,0.0
O00029953,C004037,2024-02-16,10.17,0,10.17,4.21
O00032459,C004378,2024-02-16,54.96,0,54.96,23.89
O00037796,C005052,2024-02-16,78.28,0,78.28,31.88
O00047629,C006257,2024-02-16,27.89,0,27.89,12.49
O00047635,C006259,2024-02-16,39.23,0,39.23,17.58
O00050352,C006617,2024-02-16,85.75,0,85.75,34.94
O00050516,C006643,2024-02-16,40.29,0,40.29,16.95
O00055124,C007265,2024-02-16,13.66,0,13.66,7.29
O00057830,C007648,2024-02-16,23.29,0,23.29,7.62
O00059498,C007867,2024-02-16,43.47,0,43.47,18.06
O00000684,C000095,2024-02-17,71.24,0,71.24,30.96
O00001846,C000246,2024-02-17,46.34,0,46.34,22.92
O00002622,C000357,2024-02-17,21.41,0,21.41,10.15
O00005581,C000745,2024-02-17,10.11,0,10.11,4.75
O00007105,C000951,2024-02-17,54.43,0,54.43,22.53
O00013075,C001758,2024-02-17,63.29,0,63.29,28.92
O00017849,C002430,2024-02-17,9.75,0,9.75,3.76
O00017965,C002444,2024-02-17,16.37,0,16.37,5.24
O00018553,C002515,2024-02-17,47.5,0,47.5,22.35
O00018627,C002523,2024-02-17,76.87,0,76.87,35.21
O00021650,C002923,2024-02-17,44.0,0,44.0,15.78
O00026101,C003564,2024-02-17,37.13,0,37.13,12.29
O00029574,C003993,2024-02-17,31.79,0,31.79,12.98
O00029582,C003994,2024-02-17,39.11,0,39.11,20.45
O00030779,C004158,2024-02-17,30.73,0,30.73,18.35
O00030927,C004185,2024-02-17,41.17,0,41.17,15.27
O00035046,C004708,2024-02-17,22.68,0,22.68,8.43
O00035490,C004764,2024-02-17,23.84,0,23.84,10.6
O00038804,C005164,2024-02-17,24.05,0,24.05,10.59
O00051065,C006711,2024-02-17,81.23,0,81.23,29.85
O00054183,C007148,2024-02-17,58.4,0,58.4,26.81
O00055392,C007305,2024-02-17,122.81,0,122.81,52.03
O00055735,C007355,2024-02-17,43.49,0,43.49,17.06
O00059283,C007834,2024-02-17,16.1,0,16.1,6.94
O00060023,C007932,2024-02-17,29.02,0,29.02,8.9
O00000444,C000068,2024-02-18,77.67,0,77.67,32.98
O00004521,C000637,2024-02-18,27.56,0,27.56,10.61
O00006284,C000836,2024-02-18,58.32,0,58.32,24.22
O00007281,C000972,2024-02-18,19.87,0,19.87,8.6
O00009094,C001206,2024-02-18,14.76,0,14.76,7.57
O00014187,C001910,2024-02-18,50.05,0,50.05,19.72
O00016441,C002232,2024-02-18,34.3,0,34.3,14.96
O00023855,C003237,2024-02-18,21.73,0,21.73,8.33
O00024453,C003328,2024-02-18,45.41,0,45.41,20.74
O00025029,C003405,2024-02-18,15.81,0,15.81,7.45
O00034496,C004637,2024-02-18,14.88,0,14.88,8.02
O00036096,C004829,2024-02-18,8.0,0,8.0,3.96
O00039726,C005306,2024-02-18,37.44,0,37.44,18.2
O00040192,C005353,2024-02-18,199.95,0,199.95,79.43
O00041452,C005503,2024-02-18,47.9,1,0.0,0.0
O00043734,C005777,2024-02-18,15.45,0,15.45,5.7
O00045216,C005955,2024-02-18,16.24,0,16.24,5.05
O00050341,C006616,2024-02-18,116.35,0,116.35,53.07
O00002634,C000358,2024-02-19,37.1,0,37.1,14.4
O00011108,C001481,2024-02-19,24.11,0,24.11,9.13
O00022354,C003005,2024-02-19,42.23,0,42.23,24.07
O00027115,C003688,2024-02-19,38.21,0,38.21,16.74
O00027572,C003748,2024-02-19,19.86,0,19.86,10.08
O00027936,C003795,2024-02-19,40.61,0,40.61,15.39
O00044675,C005891,2024-02-19,32.92,0,32.92,12.64
O00046251,C006078,2024-02-19,54.68,0,54.68,23.99
O00053475,C007051,2024-02-19,29.34,0,29.34,12.77
O00053923,C007108,2024-02-19,93.12,0,93.12,23.86
O00057792,C007643,2024-02-19,46.04,0,46.04,13.35
O00059237,C007825,2024-02-19,16.28,0,16.28,6.38
O00001134,C000152,2024-02-20,40.56,0,40.56,14.69
O00002353,C000319,2024-02-20,15.55,0,15.55,5.41
O00005314,C000720,2024-02-20,21.66,0,21.66,7.78
O00008814,C001174,2024-02-20,33.76,0,33.76,16.15
O00011409,C001523,2024-02-20,109.55,0,109.55,45.82
O00014538,C001966,2024-02-20,63.67,0,63.67,29.59
O00014659,C001980,2024-02-20,22.59,0,22.59,11.41
O00018752,C002543,2024-02-20,26.24,0,26.24,9.06
O00022624,C003039,2024-02-20,55.5,0,55.5,17.01
O00022792,C003068,2024-02-20,65.15,0,65.15,22.97
O00024317,C003311,2024-02-20,66.3,0,66.3,27.51
O00025122,C003417,2024-02-20,62.46,0,62.46,27.21
O00025610,C003492,2024-02-20,38.88,0,38.88,19.36
O00026093,C003561,2024-02-20,65.02,0,65.02,27.93
O00030586,C004125,2024-02-20,68.43,0,68.43,28.53
O00030721,C004149,2024-02-20,34.07,0,34.07,16.9
O00031976,C004310,2024-02-20,68.51,0,68.51,30.04
O00033212,C004474,2024-02-20,31.13,0,31.13,13.71
O00035865,C004804,2024-02-20,67.57,0,67.57,29.07
O00042611,C005646,2024-02-20,29.15,0,29.15,13.16
O00045743,C006015,2024-02-20,76.43,0,76.43,32.58
O00049626,C006518,2024-02-20,34.84,0,34.84,14.61
O00054572,C007199,2024-02-20,55.42,0,55.42,19.36
O00054669,C007212,2024-02-20,27.42,0,27.42,12.37
O00056664,C007490,2024-02-20,33.76,0,33.76,16.56
O00057173,C007564,2024-02-20,17.79,0,17.79,8.14
O00059760,C007903,2024-02-20,41.28,0,41.28,17.64
O00001249,C000170,2024-02-21,9.64,0,9.64,3.06
O00002012,C000270,2024-02-21,87.49,0,87.49,42.92
O00003990,C000565,2024-02-21,63.3,0,63.3,29.25
O00004210,C000594,2024-02-21,29.59,0,29.59,13.26
O00014619,C001975,2024-02-21,176.2,0,176.2,76.14
O00017715,C002406,2024-02-21,42.98,0,42.98,13.93
